label,merged_label,latitude,longitude,year,example_path
Secondary forest,Other,1.822221633685714,109.52071297775541,2015,examples/1.822221633685714_109.52071297775541
Oil palm plantation,Plantation,1.3861934184640181,118.40042481398426,2013,examples/1.3861934184640181_118.40042481398426
Mining,Other,-1.3275670929890129,113.99535615524736,2016,examples/-1.3275670929890129_113.99535615524736
Fish pond,Other,-2.1017812720170177,116.36443813829158,2002,examples/-2.1017812720170177_116.36443813829158
Other large-scale plantations,Plantation,-0.8144314703984393,128.28642943148378,2009,examples/-0.8144314703984393_128.28642943148378
Small-scale agriculture,Smallholder agriculture,-1.2162758193800258,120.18164098295954,2004,examples/-1.2162758193800258_120.18164098295954
Oil palm plantation,Plantation,3.6760623844855815,116.81306681280056,2013,examples/3.6760623844855815_116.81306681280056
Oil palm plantation,Plantation,1.9009844459474217,101.42784148765541,2010,examples/1.9009844459474217_101.42784148765541
Small-scale agriculture,Smallholder agriculture,2.7143858135489447,99.80074330401062,2010,examples/2.7143858135489447_99.80074330401062
Other large-scale plantations,Plantation,0.6159925003053799,111.73869517248801,2013,examples/0.6159925003053799_111.73869517248801
Other,Other,-1.4184837341459609,101.25989545652071,2002,examples/-1.4184837341459609_101.25989545652071
Small-scale oil palm plantation,Smallholder agriculture,-1.913859681480632,119.3777709731553,2008,examples/-1.913859681480632_119.3777709731553
Small-scale mixed plantation,Smallholder agriculture,-1.219154434022972,127.51796562168371,2006,examples/-1.219154434022972_127.51796562168371
Fish pond,Other,2.9932363461715092,117.53139465571985,2002,examples/2.9932363461715092_117.53139465571985
Small-scale agriculture,Smallholder agriculture,-2.941528775347245,107.97231110793012,2005,examples/-2.941528775347245_107.97231110793012
Other large-scale plantations,Plantation,0.8485031784945308,109.58022185640993,2011,examples/0.8485031784945308_109.58022185640993
Small-scale mixed plantation,Smallholder agriculture,1.223808436875644,121.14845988020176,2002,examples/1.223808436875644_121.14845988020176
Logging,Other,-0.6240971339724557,114.1429161038735,2016,examples/-0.6240971339724557_114.1429161038735
Timber plantation,Plantation,2.7449938937942577,97.94347616542679,2008,examples/2.7449938937942577_97.94347616542679
Small-scale agriculture,Smallholder agriculture,-0.2176354157547428,102.27044153154371,2005,examples/-0.2176354157547428_102.27044153154371
Small-scale agriculture,Smallholder agriculture,-2.2734599044565966,101.87124392312825,2016,examples/-2.2734599044565966_101.87124392312825
Timber plantation,Plantation,0.3868391704089617,111.35681633622896,2007,examples/0.3868391704089617_111.35681633622896
Timber plantation,Plantation,-1.2598588643857576,116.38446619894495,2011,examples/-1.2598588643857576_116.38446619894495
Oil palm plantation,Plantation,-0.31714158665320397,109.55124353523796,2013,examples/-0.31714158665320397_109.55124353523796
Logging,Other,3.0164672275705384,117.05874124311474,2012,examples/3.0164672275705384_117.05874124311474
Small-scale oil palm plantation,Smallholder agriculture,1.0838420489679073,101.13619744189744,2005,examples/1.0838420489679073_101.13619744189744
Small-scale agriculture,Smallholder agriculture,2.257613492526967,117.48998227352912,2002,examples/2.257613492526967_117.48998227352912
Small-scale agriculture,Smallholder agriculture,0.95381168671239,110.21052361545088,2013,examples/0.95381168671239_110.21052361545088
Timber plantation,Plantation,2.0300244628801227,101.16799780295528,2007,examples/2.0300244628801227_101.16799780295528
Small-scale oil palm plantation,Smallholder agriculture,-0.2544651915028338,101.76247058102959,2008,examples/-0.2544651915028338_101.76247058102959
Small-scale agriculture,Smallholder agriculture,-2.267171827188206,121.244131677393,2015,examples/-2.267171827188206_121.244131677393
Other large-scale plantations,Plantation,-7.918388241734773,140.03475392237362,2010,examples/-7.918388241734773_140.03475392237362
Grassland shrubland,Grassland shrubland,-2.2049955629690934,101.00441458971711,2014,examples/-2.2049955629690934_101.00441458971711
Oil palm plantation,Plantation,1.5206455643265533,109.57416244738137,2009,examples/1.5206455643265533_109.57416244738137
Small-scale agriculture,Smallholder agriculture,0.2915248410059488,100.14814944404722,2016,examples/0.2915248410059488_100.14814944404722
Small-scale agriculture,Smallholder agriculture,-2.26522549684073,112.24454553488974,2007,examples/-2.26522549684073_112.24454553488974
Small-scale agriculture,Smallholder agriculture,-1.4411933247535158,119.31162579781343,2011,examples/-1.4411933247535158_119.31162579781343
Small-scale mixed plantation,Smallholder agriculture,1.102190442659086,101.00298718195634,2012,examples/1.102190442659086_101.00298718195634
Small-scale mixed plantation,Smallholder agriculture,-0.9269740986711876,101.42460602754248,2005,examples/-0.9269740986711876_101.42460602754248
Small-scale agriculture,Smallholder agriculture,-0.3514690760413394,109.64141773315596,2006,examples/-0.3514690760413394_109.64141773315596
Fish pond,Other,3.5793220865943494,117.26122528830004,2002,examples/3.5793220865943494_117.26122528830004
Grassland shrubland,Grassland shrubland,1.3999179432023852,101.46389216331457,2015,examples/1.3999179432023852_101.46389216331457
Other,Other,-1.3527152592919565,132.29516138686708,2016,examples/-1.3527152592919565_132.29516138686708
Other large-scale plantations,Plantation,-3.0608024164149192,130.03750899828023,2010,examples/-3.0608024164149192_130.03750899828023
Secondary forest,Other,0.039953068449625366,100.64693002240179,2012,examples/0.039953068449625366_100.64693002240179
Timber plantation,Plantation,1.2892793007051415,102.0156003130844,2002,examples/1.2892793007051415_102.0156003130844
Small-scale mixed plantation,Smallholder agriculture,-1.9289871677517008,100.96082986584065,2006,examples/-1.9289871677517008_100.96082986584065
Small-scale agriculture,Smallholder agriculture,1.610975422335009,99.40764692244079,2005,examples/1.610975422335009_99.40764692244079
Timber plantation,Plantation,1.135655026880479,109.6390293505082,2009,examples/1.135655026880479_109.6390293505082
Oil palm plantation,Plantation,-1.053406827539006,101.4445788080954,2010,examples/-1.053406827539006_101.4445788080954
Oil palm plantation,Plantation,-2.2781594322950265,112.88453334580929,2006,examples/-2.2781594322950265_112.88453334580929
Secondary forest,Other,-2.9408391791023414,140.95941230219998,2012,examples/-2.9408391791023414_140.95941230219998
Grassland shrubland,Grassland shrubland,0.908088103161242,127.95740046356691,2016,examples/0.908088103161242_127.95740046356691
Small-scale agriculture,Smallholder agriculture,-1.0008448625844857,120.4497963874103,2002,examples/-1.0008448625844857_120.4497963874103
Other,Other,1.4446395046426903,97.32977892157328,2015,examples/1.4446395046426903_97.32977892157328
Small-scale agriculture,Smallholder agriculture,2.082609151810201,100.76031108127285,2012,examples/2.082609151810201_100.76031108127285
Secondary forest,Other,-3.075182571759969,130.23649225025042,2015,examples/-3.075182571759969_130.23649225025042
Oil palm plantation,Plantation,3.6923032328754855,116.8331521040866,2012,examples/3.6923032328754855_116.8331521040866
Oil palm plantation,Plantation,-1.9012085855622232,102.01340231684021,2011,examples/-1.9012085855622232_102.01340231684021
Small-scale agriculture,Smallholder agriculture,1.736718580078504,127.90940650673882,2004,examples/1.736718580078504_127.90940650673882
Oil palm plantation,Plantation,0.4799501441661961,100.43050853454835,2009,examples/0.4799501441661961_100.43050853454835
Other large-scale plantations,Plantation,-0.3872262908457182,110.38111327279921,2014,examples/-0.3872262908457182_110.38111327279921
Small-scale agriculture,Smallholder agriculture,-4.737488890560999,122.86916457830236,2016,examples/-4.737488890560999_122.86916457830236
Small-scale agriculture,Smallholder agriculture,-2.217272055491724,103.38155248844973,2016,examples/-2.217272055491724_103.38155248844973
Small-scale agriculture,Smallholder agriculture,-2.6186951808335195,120.92060342781737,2002,examples/-2.6186951808335195_120.92060342781737
Small-scale agriculture,Smallholder agriculture,-3.2786792370091207,120.13890092884053,2012,examples/-3.2786792370091207_120.13890092884053
Small-scale oil palm plantation,Smallholder agriculture,0.3751235473758887,101.60962915325298,2003,examples/0.3751235473758887_101.60962915325298
Timber plantation,Plantation,1.3306934595991684,101.03466349013374,2011,examples/1.3306934595991684_101.03466349013374
Small-scale agriculture,Smallholder agriculture,-0.9341215435988856,101.33199654580262,2015,examples/-0.9341215435988856_101.33199654580262
Oil palm plantation,Plantation,0.9908336813794903,100.64020790558949,2006,examples/0.9908336813794903_100.64020790558949
Timber plantation,Plantation,1.843458481864093,101.07635788100815,2011,examples/1.843458481864093_101.07635788100815
Small-scale mixed plantation,Smallholder agriculture,1.3226948936650416,100.65197928036595,2010,examples/1.3226948936650416_100.65197928036595
Small-scale oil palm plantation,Smallholder agriculture,-0.20531236422601026,101.76672493982096,2008,examples/-0.20531236422601026_101.76672493982096
Oil palm plantation,Plantation,0.7563394310974169,108.95142147341721,2007,examples/0.7563394310974169_108.95142147341721
Other large-scale plantations,Plantation,-1.1606938135335694,102.42495912759571,2013,examples/-1.1606938135335694_102.42495912759571
Oil palm plantation,Plantation,-0.4231636483409884,110.254868575807,2007,examples/-0.4231636483409884_110.254868575807
Grassland shrubland,Grassland shrubland,1.7263126974741116,101.25807937582243,2014,examples/1.7263126974741116_101.25807937582243
Grassland shrubland,Grassland shrubland,-2.9465872129062998,111.81384240352727,2016,examples/-2.9465872129062998_111.81384240352727
Oil palm plantation,Plantation,1.2303327541966769,98.89409496128144,2010,examples/1.2303327541966769_98.89409496128144
Other large-scale plantations,Plantation,-3.040408377359636,107.98729464042351,2015,examples/-3.040408377359636_107.98729464042351
Oil palm plantation,Plantation,2.0390709931087683,101.45610362854497,2015,examples/2.0390709931087683_101.45610362854497
Small-scale agriculture,Smallholder agriculture,-1.604061914425711,127.4286246515313,2013,examples/-1.604061914425711_127.4286246515313
Small-scale oil palm plantation,Smallholder agriculture,-0.1910055490094945,101.77435280829872,2011,examples/-0.1910055490094945_101.77435280829872
Timber plantation,Plantation,1.808608782906297,101.11359432201246,2011,examples/1.808608782906297_101.11359432201246
Grassland shrubland,Grassland shrubland,-1.7144966034777689,104.0340483477474,2015,examples/-1.7144966034777689_104.0340483477474
Timber plantation,Plantation,-0.8999734943101703,103.14880180638643,2008,examples/-0.8999734943101703_103.14880180638643
Timber plantation,Plantation,-0.19246676397512305,101.67068812583099,2015,examples/-0.19246676397512305_101.67068812583099
Small-scale agriculture,Smallholder agriculture,-1.7551789507471238,100.85104839178392,2003,examples/-1.7551789507471238_100.85104839178392
Timber plantation,Plantation,-0.7459192972562275,110.35574195010872,2002,examples/-0.7459192972562275_110.35574195010872
Other large-scale plantations,Plantation,-2.1043080060362844,113.02569227662714,2007,examples/-2.1043080060362844_113.02569227662714
Other large-scale plantations,Plantation,0.3630416140120537,109.09908625603704,2012,examples/0.3630416140120537_109.09908625603704
Small-scale agriculture,Smallholder agriculture,-4.202016491586346,121.76164259567491,2016,examples/-4.202016491586346_121.76164259567491
Oil palm plantation,Plantation,0.7494154593657939,101.72599556429472,2005,examples/0.7494154593657939_101.72599556429472
Other large-scale plantations,Plantation,1.2197948155913927,118.00952291809963,2016,examples/1.2197948155913927_118.00952291809963
Oil palm plantation,Plantation,-1.6616023702606464,102.74276503370821,2009,examples/-1.6616023702606464_102.74276503370821
Secondary forest,Other,0.6700873641923364,100.07182857750843,2012,examples/0.6700873641923364_100.07182857750843
Timber plantation,Plantation,3.9810567866402886,96.69770539329436,2011,examples/3.9810567866402886_96.69770539329436
Oil palm plantation,Plantation,-0.6704746943127833,102.65864919326002,2008,examples/-0.6704746943127833_102.65864919326002
Small-scale agriculture,Smallholder agriculture,-4.190066923533808,122.22340469720487,2011,examples/-4.190066923533808_122.22340469720487
Small-scale agriculture,Smallholder agriculture,-3.946624556629146,102.94618082518116,2008,examples/-3.946624556629146_102.94618082518116
Grassland shrubland,Grassland shrubland,-2.357310103893956,112.67253397480808,2015,examples/-2.357310103893956_112.67253397480808
Timber plantation,Plantation,-1.936857670198564,104.13947851709442,2010,examples/-1.936857670198564_104.13947851709442
Small-scale mixed plantation,Smallholder agriculture,0.9916240248009376,102.21134608969594,2008,examples/0.9916240248009376_102.21134608969594
Oil palm plantation,Plantation,3.833987859372056,117.62516967522495,2015,examples/3.833987859372056_117.62516967522495
Small-scale agriculture,Smallholder agriculture,1.134430323832178,101.08870731849669,2010,examples/1.134430323832178_101.08870731849669
Timber plantation,Plantation,0.6734789766086788,109.96753500007648,2008,examples/0.6734789766086788_109.96753500007648
Oil palm plantation,Plantation,0.6961460069061445,101.26736664762356,2009,examples/0.6961460069061445_101.26736664762356
Small-scale oil palm plantation,Smallholder agriculture,5.152186678362192,96.21934835766935,2009,examples/5.152186678362192_96.21934835766935
Other large-scale plantations,Plantation,-0.2000017445964943,109.76034434879142,2015,examples/-0.2000017445964943_109.76034434879142
Other large-scale plantations,Plantation,-0.04802574616660605,101.64354967975453,2012,examples/-0.04802574616660605_101.64354967975453
Timber plantation,Plantation,0.14958306815748665,102.8044556773542,2001,examples/0.14958306815748665_102.8044556773542
Timber plantation,Plantation,-1.320838929719813,113.80618892271744,2013,examples/-1.320838929719813_113.80618892271744
Oil palm plantation,Plantation,1.2093018202062829,98.8938258425157,2009,examples/1.2093018202062829_98.8938258425157
Grassland shrubland,Grassland shrubland,0.6870671253217097,128.22567218885146,2015,examples/0.6870671253217097_128.22567218885146
Timber plantation,Plantation,0.07509922678776433,103.22868834396452,2001,examples/0.07509922678776433_103.22868834396452
Grassland shrubland,Grassland shrubland,-1.8411549030934533,115.0100302273137,2016,examples/-1.8411549030934533_115.0100302273137
Oil palm plantation,Plantation,-2.2377050754583463,112.91277499383594,2011,examples/-2.2377050754583463_112.91277499383594
Fish pond,Other,2.045727042118921,117.78173209765272,2006,examples/2.045727042118921_117.78173209765272
Small-scale agriculture,Smallholder agriculture,2.8009874628385387,99.82326232680792,2007,examples/2.8009874628385387_99.82326232680792
Small-scale agriculture,Smallholder agriculture,4.115364822265883,96.21434834163908,2008,examples/4.115364822265883_96.21434834163908
Small-scale agriculture,Smallholder agriculture,-4.105817805787458,121.8297962866304,2011,examples/-4.105817805787458_121.8297962866304
Timber plantation,Plantation,-2.0760353089026315,111.84941568877844,2013,examples/-2.0760353089026315_111.84941568877844
Small-scale agriculture,Smallholder agriculture,0.4900907008675273,124.44475716948813,2010,examples/0.4900907008675273_124.44475716948813
Grassland shrubland,Grassland shrubland,-1.7388674029389315,110.19251219432422,2016,examples/-1.7388674029389315_110.19251219432422
Other large-scale plantations,Plantation,-0.8672874595512975,110.17028386138688,2013,examples/-0.8672874595512975_110.17028386138688
Small-scale agriculture,Smallholder agriculture,-1.9783491112574707,101.9701484359098,2012,examples/-1.9783491112574707_101.9701484359098
Small-scale mixed plantation,Smallholder agriculture,1.1174748876512328,99.64858733139552,2006,examples/1.1174748876512328_99.64858733139552
Small-scale mixed plantation,Smallholder agriculture,0.8031760664058766,122.68440057242182,2014,examples/0.8031760664058766_122.68440057242182
Small-scale mixed plantation,Smallholder agriculture,-0.19793337880803466,101.67838863355956,2013,examples/-0.19793337880803466_101.67838863355956
Oil palm plantation,Plantation,-2.4093019433955685,116.05002880198728,2008,examples/-2.4093019433955685_116.05002880198728
Oil palm plantation,Plantation,-0.6299180038298517,102.53982578746029,2001,examples/-0.6299180038298517_102.53982578746029
Other large-scale plantations,Plantation,-2.5457308895353505,111.69162660912286,2003,examples/-2.5457308895353505_111.69162660912286
Timber plantation,Plantation,-2.053169365463413,111.83491241360888,2002,examples/-2.053169365463413_111.83491241360888
Oil palm plantation,Plantation,1.2931272722340523,98.86329704823324,2012,examples/1.2931272722340523_98.86329704823324
Small-scale mixed plantation,Smallholder agriculture,1.0555276556659052,120.84757039521843,2011,examples/1.0555276556659052_120.84757039521843
Grassland shrubland,Grassland shrubland,-2.605551013119217,112.82951329174921,2016,examples/-2.605551013119217_112.82951329174921
Small-scale oil palm plantation,Smallholder agriculture,-0.5830587731486553,102.80457553702274,2011,examples/-0.5830587731486553_102.80457553702274
Small-scale agriculture,Smallholder agriculture,1.8874750249333407,101.21642448273005,2010,examples/1.8874750249333407_101.21642448273005
Timber plantation,Plantation,1.858161630574795,101.10950105659201,2011,examples/1.858161630574795_101.10950105659201
Timber plantation,Plantation,1.3224136232956079,101.86068638525336,2004,examples/1.3224136232956079_101.86068638525336
Timber plantation,Plantation,-0.9505518898962996,103.08047286569412,2001,examples/-0.9505518898962996_103.08047286569412
Oil palm plantation,Plantation,1.0040055709903786,100.73204594150957,2005,examples/1.0040055709903786_100.73204594150957
Small-scale mixed plantation,Smallholder agriculture,1.368927612079352,100.63335399375687,2012,examples/1.368927612079352_100.63335399375687
Oil palm plantation,Plantation,1.5555193305058972,109.4766452027614,2015,examples/1.5555193305058972_109.4766452027614
Timber plantation,Plantation,0.1116407544748854,102.8418048929212,2008,examples/0.1116407544748854_102.8418048929212
Other large-scale plantations,Plantation,-2.0285574590794617,102.69272868714701,2009,examples/-2.0285574590794617_102.69272868714701
Small-scale oil palm plantation,Smallholder agriculture,-0.8319385921239912,114.33144926903273,2005,examples/-0.8319385921239912_114.33144926903273
Oil palm plantation,Plantation,-1.9934693986013767,101.01151502344202,2011,examples/-1.9934693986013767_101.01151502344202
Other large-scale plantations,Plantation,-2.4864072949724263,114.70357620147145,2005,examples/-2.4864072949724263_114.70357620147145
Grassland shrubland,Grassland shrubland,-1.3762621884305652,110.10233135013469,2015,examples/-1.3762621884305652_110.10233135013469
Small-scale agriculture,Smallholder agriculture,-0.9953304626520192,101.38331142336462,2003,examples/-0.9953304626520192_101.38331142336462
Small-scale agriculture,Smallholder agriculture,-3.316336118374684,121.13080920430131,2014,examples/-3.316336118374684_121.13080920430131
Timber plantation,Plantation,-0.15375602045797315,101.7103997707394,2013,examples/-0.15375602045797315_101.7103997707394
Grassland shrubland,Grassland shrubland,-0.925336067581148,102.62443841472393,2012,examples/-0.925336067581148_102.62443841472393
Small-scale agriculture,Smallholder agriculture,-1.9893492695440689,105.3094958446698,2013,examples/-1.9893492695440689_105.3094958446698
Small-scale mixed plantation,Smallholder agriculture,-1.1885575633348449,119.56194647635078,2001,examples/-1.1885575633348449_119.56194647635078
Small-scale agriculture,Smallholder agriculture,-4.386724258955346,121.70331715400671,2016,examples/-4.386724258955346_121.70331715400671
Oil palm plantation,Plantation,-2.177882298968495,100.88012864785192,2003,examples/-2.177882298968495_100.88012864785192
Other large-scale plantations,Plantation,3.911399451843444,116.7532952440107,2009,examples/3.911399451843444_116.7532952440107
Oil palm plantation,Plantation,-1.32666663821244,101.53819148991528,2012,examples/-1.32666663821244_101.53819148991528
Timber plantation,Plantation,0.15124915397566654,102.6681649671916,2009,examples/0.15124915397566654_102.6681649671916
Secondary forest,Other,1.820988533933377,98.68782876985331,2014,examples/1.820988533933377_98.68782876985331
Other large-scale plantations,Plantation,0.053853763844531735,101.78493092206028,2004,examples/0.053853763844531735_101.78493092206028
Secondary forest,Other,-2.080422214790958,113.19917931893222,2016,examples/-2.080422214790958_113.19917931893222
Other large-scale plantations,Plantation,1.239803787026825,118.05858860438863,2008,examples/1.239803787026825_118.05858860438863
Secondary forest,Other,-1.5269956599552694,127.51724696945644,2016,examples/-1.5269956599552694_127.51724696945644
Small-scale agriculture,Smallholder agriculture,-1.7483471090051588,104.01491704182008,2012,examples/-1.7483471090051588_104.01491704182008
Small-scale agriculture,Smallholder agriculture,-4.570825008890777,136.86625667641502,2006,examples/-4.570825008890777_136.86625667641502
Oil palm plantation,Plantation,-1.0366534012986388,110.29066789272768,2008,examples/-1.0366534012986388_110.29066789272768
Oil palm plantation,Plantation,2.14547959681366,117.26891152087542,2008,examples/2.14547959681366_117.26891152087542
Small-scale agriculture,Smallholder agriculture,2.2166358225596485,101.00607813491976,2012,examples/2.2166358225596485_101.00607813491976
Small-scale agriculture,Smallholder agriculture,-3.3730222525156006,121.14578901998915,2005,examples/-3.3730222525156006_121.14578901998915
Oil palm plantation,Plantation,-2.975878782645225,113.91980872218815,2008,examples/-2.975878782645225_113.91980872218815
Small-scale oil palm plantation,Smallholder agriculture,0.7072008803160219,102.00097610953443,2002,examples/0.7072008803160219_102.00097610953443
Logging,Other,-3.1904493537051435,133.4322219240471,2013,examples/-3.1904493537051435_133.4322219240471
Mining,Other,-1.9509249570192648,115.85698737049452,2004,examples/-1.9509249570192648_115.85698737049452
Small-scale agriculture,Smallholder agriculture,-5.168410250896828,122.39045666988304,2012,examples/-5.168410250896828_122.39045666988304
Timber plantation,Plantation,0.9203543388479692,101.69363653692648,2012,examples/0.9203543388479692_101.69363653692648
Small-scale mixed plantation,Smallholder agriculture,-0.5884645936442905,102.80708311997299,2005,examples/-0.5884645936442905_102.80708311997299
Small-scale agriculture,Smallholder agriculture,2.2870069008777785,117.90576128367802,2016,examples/2.2870069008777785_117.90576128367802
Other large-scale plantations,Plantation,-0.3696362714039919,110.09177200387018,2016,examples/-0.3696362714039919_110.09177200387018
Small-scale oil palm plantation,Smallholder agriculture,2.462338318523981,97.92761832518265,2008,examples/2.462338318523981_97.92761832518265
Small-scale mixed plantation,Smallholder agriculture,1.0263188771738123,100.98996746332637,2009,examples/1.0263188771738123_100.98996746332637
Timber plantation,Plantation,-0.8128844581535151,100.89397802484504,2011,examples/-0.8128844581535151_100.89397802484504
Oil palm plantation,Plantation,-3.006495436948766,113.88832171168579,2009,examples/-3.006495436948766_113.88832171168579
Small-scale mixed plantation,Smallholder agriculture,0.13785348976426692,103.29175140447471,2012,examples/0.13785348976426692_103.29175140447471
Small-scale agriculture,Smallholder agriculture,-4.039602474190762,121.65195145046394,2015,examples/-4.039602474190762_121.65195145046394
Small-scale mixed plantation,Smallholder agriculture,-1.5223905329823877,101.8140806868648,2006,examples/-1.5223905329823877_101.8140806868648
Timber plantation,Plantation,-0.9974529751335448,101.96691450088696,2007,examples/-0.9974529751335448_101.96691450088696
Oil palm plantation,Plantation,-2.2712561314816435,112.202757707802,2008,examples/-2.2712561314816435_112.202757707802
Grassland shrubland,Grassland shrubland,1.0383661957202504,101.12583744813038,2012,examples/1.0383661957202504_101.12583744813038
Oil palm plantation,Plantation,1.3825528255881376,100.1753340761777,2004,examples/1.3825528255881376_100.1753340761777
Small-scale agriculture,Smallholder agriculture,-4.153372573738029,121.82093419069412,2006,examples/-4.153372573738029_121.82093419069412
Logging,Other,1.7428258139842028,117.49294671396672,2014,examples/1.7428258139842028_117.49294671396672
Small-scale oil palm plantation,Smallholder agriculture,-0.8860802881104821,102.61162040837816,2015,examples/-0.8860802881104821_102.61162040837816
Oil palm plantation,Plantation,-1.6030691395727747,103.91573286320578,2014,examples/-1.6030691395727747_103.91573286320578
Small-scale agriculture,Smallholder agriculture,0.6564757159008822,111.77015932751681,2012,examples/0.6564757159008822_111.77015932751681
Small-scale oil palm plantation,Smallholder agriculture,2.4505172743388455,100.2927448387942,2009,examples/2.4505172743388455_100.2927448387942
Small-scale oil palm plantation,Smallholder agriculture,1.7960511270750177,98.67610970403419,2012,examples/1.7960511270750177_98.67610970403419
Mining,Other,-2.995091788719546,107.61199761526058,2006,examples/-2.995091788719546_107.61199761526058
Timber plantation,Plantation,-1.2116805381238844,102.4422851314192,2013,examples/-1.2116805381238844_102.4422851314192
Small-scale agriculture,Smallholder agriculture,-1.1879922140875119,119.58081109731731,2001,examples/-1.1879922140875119_119.58081109731731
Other large-scale plantations,Plantation,2.7399696141702514,117.5980456096963,2011,examples/2.7399696141702514_117.5980456096963
Timber plantation,Plantation,1.3181030715782904,102.01752558399427,2002,examples/1.3181030715782904_102.01752558399427
Timber plantation,Plantation,-0.23152579529189785,102.34238926524868,2010,examples/-0.23152579529189785_102.34238926524868
Small-scale agriculture,Smallholder agriculture,1.5238726461885712,101.87081273179186,2013,examples/1.5238726461885712_101.87081273179186
Oil palm plantation,Plantation,0.2812864766909945,109.40126800631954,2010,examples/0.2812864766909945_109.40126800631954
Timber plantation,Plantation,0.9153239351111896,110.19396527988329,2008,examples/0.9153239351111896_110.19396527988329
Fish pond,Other,2.883011765280466,117.5502973143498,2003,examples/2.883011765280466_117.5502973143498
Other large-scale plantations,Plantation,-1.6458604392143692,102.74396395901505,2009,examples/-1.6458604392143692_102.74396395901505
Timber plantation,Plantation,-1.424753060661656,103.212449918207,2004,examples/-1.424753060661656_103.212449918207
Small-scale agriculture,Smallholder agriculture,-4.433012812251288,121.70630932628752,2004,examples/-4.433012812251288_121.70630932628752
Other large-scale plantations,Plantation,-2.1265890668421514,116.26032316799196,2004,examples/-2.1265890668421514_116.26032316799196
Mining,Other,-1.9992523008633127,105.32391871764166,2013,examples/-1.9992523008633127_105.32391871764166
Small-scale mixed plantation,Smallholder agriculture,2.0105386328050203,100.58316097243788,2005,examples/2.0105386328050203_100.58316097243788
Grassland shrubland,Grassland shrubland,1.070260487372721,101.99828823044584,2014,examples/1.070260487372721_101.99828823044584
Grassland shrubland,Grassland shrubland,1.6612499890041688,109.37334763391857,2014,examples/1.6612499890041688_109.37334763391857
Oil palm plantation,Plantation,1.2014124326020843,118.03944027348308,2015,examples/1.2014124326020843_118.03944027348308
Oil palm plantation,Plantation,-1.3754191073185429,110.63473583003108,2010,examples/-1.3754191073185429_110.63473583003108
Small-scale mixed plantation,Smallholder agriculture,-2.2317999864286717,104.07329657914806,2012,examples/-2.2317999864286717_104.07329657914806
Small-scale agriculture,Smallholder agriculture,-0.6877472472661242,100.99544325681387,2005,examples/-0.6877472472661242_100.99544325681387
Small-scale agriculture,Smallholder agriculture,2.259016656058059,117.96403691754558,2016,examples/2.259016656058059_117.96403691754558
Grassland shrubland,Grassland shrubland,-2.069030437826173,132.46420308279954,2015,examples/-2.069030437826173_132.46420308279954
Oil palm plantation,Plantation,-0.5168144085325187,110.25725168227913,2011,examples/-0.5168144085325187_110.25725168227913
Oil palm plantation,Plantation,1.5398621996519242,109.40476062403776,2015,examples/1.5398621996519242_109.40476062403776
Fish pond,Other,3.6800152397330415,117.37068600379804,2001,examples/3.6800152397330415_117.37068600379804
Oil palm plantation,Plantation,1.0709918585349851,101.13806538909893,2006,examples/1.0709918585349851_101.13806538909893
Timber plantation,Plantation,0.7661032897106517,102.1104288104927,2014,examples/0.7661032897106517_102.1104288104927
Oil palm plantation,Plantation,-2.855133924338137,107.66456902194344,2013,examples/-2.855133924338137_107.66456902194344
Timber plantation,Plantation,-0.2784987039771425,102.36148435573601,2011,examples/-0.2784987039771425_102.36148435573601
Oil palm plantation,Plantation,-0.6255558002544763,102.64715370979214,2008,examples/-0.6255558002544763_102.64715370979214
Small-scale agriculture,Smallholder agriculture,-2.22318660686896,119.30983429186264,2015,examples/-2.22318660686896_119.30983429186264
Grassland shrubland,Grassland shrubland,-1.618657567189884,127.44428580208029,2015,examples/-1.618657567189884_127.44428580208029
Grassland shrubland,Grassland shrubland,3.78527474679634,96.56832613306791,2016,examples/3.78527474679634_96.56832613306791
Oil palm plantation,Plantation,2.520436556607164,100.26688899163081,2008,examples/2.520436556607164_100.26688899163081
Small-scale mixed plantation,Smallholder agriculture,-1.7817384637013158,104.09236724132013,2007,examples/-1.7817384637013158_104.09236724132013
Oil palm plantation,Plantation,0.5445291949261519,99.18777332407647,2007,examples/0.5445291949261519_99.18777332407647
Small-scale mixed plantation,Smallholder agriculture,1.1804600838074781,102.0309186651933,2009,examples/1.1804600838074781_102.0309186651933
Oil palm plantation,Plantation,-2.591583956947934,116.14508650805617,2007,examples/-2.591583956947934_116.14508650805617
Grassland shrubland,Grassland shrubland,0.2157706166790329,102.66924715014977,2014,examples/0.2157706166790329_102.66924715014977
Small-scale agriculture,Smallholder agriculture,0.2156377664901616,99.91344868280059,2002,examples/0.2156377664901616_99.91344868280059
Small-scale agriculture,Smallholder agriculture,-1.8867400248729025,101.48362986118352,2009,examples/-1.8867400248729025_101.48362986118352
Small-scale agriculture,Smallholder agriculture,-1.8113100275397056,104.14780136872751,2013,examples/-1.8113100275397056_104.14780136872751
Oil palm plantation,Plantation,1.2471108397184822,100.97746513119354,2010,examples/1.2471108397184822_100.97746513119354
Small-scale mixed plantation,Smallholder agriculture,-0.4065374648572586,110.16817371878456,2003,examples/-0.4065374648572586_110.16817371878456
Small-scale agriculture,Smallholder agriculture,-2.945313412313345,121.43367665149988,2015,examples/-2.945313412313345_121.43367665149988
